gameKey,season,day,month,time,weekDay,week,year,home,away,scoreHome,scoreAway,homeFirstDowns,homeTotalYards,homePassingYards,homeRushingYards,homePenaltyCount,homePenaltyYards,homeTurnovers,homePuntCount,homePuntYards,homePuntAvg,homePossessionTime,awayFirstDowns,awayTotalYards,awayPassingYards,awayRushingYards,awayPenaltyCount,awayPenaltyYards,awayTurnovers,awayPuntYards,awayPuntAvg,awayPossessionTime
54627,REG,26,11,12:30,Thu,12,2009,DET,GB,12,34,16,272,199,73,3,28,5,3,154,49,1561,20,422,342,80,7,57,2,3,132,33,2039
54628,REG,26,11,4:15,Thu,12,2009,DAL,OAK,24,7,18,494,299,195,6,48,0,6,251,40,1874,14,305,181,124,7,70,1,9,493,46,1726
54629,REG,26,11,8:20,Thu,12,2009,DEN,NYG,26,6,23,373,235,138,8,61,1,3,145,42,2130,15,267,210,57,4,45,3,5,251,45,1470
54630,REG,29,11,1:00,Sun,12,2009,ATL,TB,20,17,21,297,222,75,3,29,1,5,201,36,1896,13,318,245,73,8,52,1,6,246,35,1704
54631,REG,29,11,1:00,Sun,12,2009,BUF,MIA,31,14,20,336,207,129,3,20,1,3,153,47,1694,23,325,168,157,6,50,4,5,213,40,1906
54632,REG,29,11,1:00,Sun,12,2009,CIN,CLE,16,7,21,306,96,210,10,75,0,6,252,39,2291,11,169,111,58,4,30,0,8,364,34,1309
54633,REG,29,11,1:00,Sun,12,2009,HOU,IND,27,35,27,396,274,122,10,129,3,2,106,50,1912,28,342,228,114,3,25,2,2,105,49,1688
54634,REG,29,11,4:15,Sun,12,2009,MIN,CHI,36,10,31,537,378,159,10,70,1,2,78,37,2455,8,169,126,43,6,44,3,5,221,44,1145
54635,REG,29,11,1:00,Sun,12,2009,NYJ,CAR,17,6,16,283,144,139,3,24,3,5,254,33,1998,11,179,104,75,5,30,4,5,227,39,1602
54636,REG,29,11,1:00,Sun,12,2009,PHI,WAS,27,24,17,381,258,123,7,60,1,5,217,43,1818,15,303,221,82,7,39,2,5,233,33,1782
54637,REG,29,11,1:00,Sun,12,2009,STL,SEA,17,27,23,364,251,113,4,35,2,5,262,38,2012,15,265,95,170,7,52,1,5,235,41,1588
54638,REG,29,11,4:15,Sun,12,2009,TEN,ARI,20,17,20,532,369,163,6,38,1,4,184,41,1867,15,292,217,75,4,25,0,6,298,48,1733
54639,REG,29,11,4:05,Sun,12,2009,SD,KC,43,14,26,426,332,94,8,55,1,3,129,42,2120,16,284,170,114,5,25,4,4,161,40,1480
54640,REG,29,11,4:05,Sun,12,2009,SF,JAC,20,3,15,284,232,52,1,5,0,5,251,38,1840,18,357,261,96,6,60,2,4,173,39,1760
54641,REG,29,11,8:20,Sun,12,2009,BAL,PIT,20,17,21,393,261,132,9,80,2,6,252,37,1942,16,298,145,153,5,59,1,8,357,33,2156
54642,REG,30,11,8:30,Mon,12,2009,NO,NE,38,17,18,480,367,113,4,36,1,3,130,30,1604,23,366,244,122,0,0,3,3,138,44,1996
54643,REG,3,12,8:20,Thu,13,2009,BUF,NYJ,13,19,10,194,71,123,1,5,2,7,336,43,1490,17,331,82,249,3,18,0,7,283,39,2110
54644,REG,6,12,1:00,Sun,13,2009,ATL,PHI,7,34,22,295,234,61,6,30,3,6,263,38,1849,20,380,277,103,8,62,0,3,134,38,1751
54645,REG,6,12,1:00,Sun,13,2009,CAR,TB,16,6,15,309,152,157,5,37,2,5,244,46,1736,22,469,315,154,5,50,5,2,82,41,1864
54646,REG,6,12,1:00,Sun,13,2009,CHI,STL,17,9,14,248,128,120,4,35,1,7,299,34,1680,14,233,98,135,6,85,2,7,317,46,1920
54647,REG,6,12,1:00,Sun,13,2009,CIN,DET,23,13,22,321,202,119,9,75,3,4,176,34,2328,14,245,165,80,7,45,2,6,262,31,1272
54648,REG,6,12,1:00,Sun,13,2009,IND,TEN,27,17,23,358,270,88,5,40,0,3,117,36,1621,24,375,233,142,4,50,2,2,78,39,1979
54649,REG,6,12,1:00,Sun,13,2009,JAC,HOU,23,18,19,323,216,107,4,45,1,3,148,45,1807,19,301,233,68,6,37,3,5,225,39,1793
54650,REG,6,12,1:00,Sun,13,2009,KC,DEN,13,44,14,222,128,94,3,25,3,7,376,42,1445,24,413,168,245,3,20,3,3,155,46,2155
54651,REG,6,12,1:00,Sun,13,2009,PIT,OAK,24,27,19,401,269,132,4,41,1,3,130,43,1631,19,396,287,109,9,70,0,6,281,40,1969
54652,REG,6,12,1:00,Sun,13,2009,WAS,NO,30,33,28,455,367,88,2,15,4,1,51,53,1883,25,463,408,55,7,102,1,3,100,33,2106
54653,REG,6,12,4:05,Sun,13,2009,CLE,SD,23,30,24,372,257,115,4,30,1,3,131,37,1837,21,477,386,91,1,5,0,1,49,49,1763
54654,REG,6,12,8:20,Sun,13,2009,ARI,MIN,30,17,20,398,285,113,6,50,1,3,122,40,1723,22,315,253,62,6,50,2,6,315,34,1877
54655,REG,6,12,4:15,Sun,13,2009,NYG,DAL,31,24,15,337,237,100,2,10,2,5,198,40,1270,27,424,379,45,5,30,1,5,227,26,2330
54656,REG,6,12,4:15,Sun,13,2009,SEA,SF,20,17,17,292,185,107,4,48,1,10,447,43,1871,14,356,303,53,8,57,2,9,446,43,1729
54657,REG,6,12,1:00,Sun,13,2009,MIA,NE,22,21,24,416,328,88,2,10,1,4,191,41,1957,18,448,352,96,6,82,2,5,250,40,1643
54658,REG,7,12,8:30,Mon,13,2009,GB,BAL,27,14,25,350,256,94,11,175,3,3,129,34,2122,17,185,119,66,12,135,4,5,235,45,1478
54659,REG,10,12,8:20,Thu,14,2009,CLE,PIT,13,6,12,255,84,171,6,55,0,8,302,37,1755,16,216,141,75,4,40,0,8,342,35,1845
54660,REG,13,12,1:00,Sun,14,2009,ATL,NO,23,26,19,392,303,89,4,55,1,1,56,33,1396,24,391,296,95,6,59,0,1,35,35,2204
54661,REG,13,12,1:00,Sun,14,2009,BAL,DET,48,3,24,548,240,308,5,50,1,2,81,41,1785,13,229,126,103,4,40,2,5,235,33,1815
54662,REG,13,12,1:00,Sun,14,2009,CHI,GB,14,21,14,254,195,59,13,109,2,6,217,33,1728,16,315,169,146,4,30,2,4,173,34,1872
54663,REG,13,12,1:00,Sun,14,2009,HOU,SEA,34,7,23,450,365,85,4,35,2,4,177,44,2016,13,282,220,62,7,63,1,7,343,41,1584
54664,REG,13,12,1:00,Sun,14,2009,IND,DEN,28,16,21,312,220,92,4,20,3,5,211,42,1713,20,357,262,95,7,65,1,4,185,42,1887
54665,REG,13,12,1:00,Sun,14,2009,JAC,MIA,10,14,10,217,122,95,2,10,0,7,302,39,1494,22,354,208,146,4,27,3,5,219,36,2106
54666,REG,13,12,1:00,Sun,14,2009,KC,BUF,10,16,16,354,202,152,5,43,4,5,167,29,1766,13,273,73,200,3,40,3,4,212,53,1834
54667,REG,13,12,1:00,Sun,14,2009,MIN,CIN,30,10,21,322,180,142,9,69,1,3,134,43,1935,13,210,91,119,11,85,1,7,287,32,1665
54668,REG,13,12,1:00,Sun,14,2009,NE,CAR,20,10,26,377,192,185,4,25,3,3,85,28,2055,14,305,179,126,9,92,0,7,278,33,1545
54669,REG,13,12,1:00,Sun,14,2009,TB,NYJ,3,26,6,124,81,43,6,34,3,8,357,35,1554,14,310,135,175,6,63,1,5,207,33,2046
54670,REG,13,12,4:05,Sun,14,2009,TEN,STL,47,7,19,446,286,160,4,40,1,3,115,36,1683,15,240,152,88,10,82,5,7,315,39,1917
54671,REG,13,12,4:05,Sun,14,2009,OAK,WAS,13,34,15,227,162,65,14,118,1,6,297,43,1927,21,295,195,100,7,45,1,5,233,37,1673
54672,REG,13,12,4:15,Sun,14,2009,DAL,SD,17,20,22,347,239,108,6,68,0,3,169,50,1795,21,341,268,73,5,24,1,3,126,35,1805
54673,REG,13,12,8:20,Sun,14,2009,NYG,PHI,38,45,27,512,379,133,7,54,4,3,115,11,2086,20,374,297,77,6,45,1,4,167,37,1514
54674,REG,14,12,8:30,Mon,14,2009,SF,ARI,24,9,18,327,138,189,7,55,2,5,206,38,2205,11,245,160,85,11,78,7,4,175,42,1395
54675,REG,17,12,8:20,Thu,15,2009,JAC,IND,31,35,25,345,206,139,4,22,1,3,134,42,2126,18,369,308,61,5,40,1,3,129,37,1474
54676,REG,19,12,8:20,Sat,15,2009,NO,DAL,17,24,23,336,271,65,4,30,3,4,201,37,1414,24,439,294,145,6,49,0,5,205,36,2186
54677,REG,20,12,4:15,Sun,15,2009,BAL,CHI,31,7,18,346,222,124,4,26,1,7,275,28,1938,13,220,98,122,1,9,6,5,213,36,1662
54678,REG,20,12,1:00,Sun,15,2009,BUF,NE,10,17,16,241,136,105,11,124,1,5,190,35,2012,19,224,115,109,6,52,1,5,169,30,1588
54679,REG,20,12,1:00,Sun,15,2009,DET,ARI,24,31,15,282,121,161,7,45,3,5,196,38,1817,21,340,223,117,8,65,3,7,352,45,1783
54680,REG,20,12,1:00,Sun,15,2009,KC,CLE,34,41,22,491,323,168,3,34,1,6,274,39,1535,20,417,66,351,3,20,3,2,66,33,2065
54681,REG,20,12,1:00,Sun,15,2009,NYJ,ATL,7,10,17,314,215,99,6,65,3,5,170,32,1824,12,238,152,86,4,25,0,8,319,34,1776
54682,REG,20,12,4:15,Sun,15,2009,PHI,SF,27,13,21,422,306,116,4,69,2,4,161,36,1863,13,261,154,107,8,55,4,4,193,42,1737
54683,REG,20,12,4:15,Sun,15,2009,PIT,GB,37,36,28,537,472,65,10,84,0,5,191,33,2122,18,436,376,60,7,53,0,5,211,34,1478
54684,REG,20,12,1:00,Sun,15,2009,STL,HOU,13,16,15,237,149,88,3,15,2,4,174,44,1760,22,419,367,52,4,30,2,2,85,37,1840
54685,REG,20,12,1:00,Sun,15,2009,TEN,MIA,27,24,19,364,236,128,4,46,2,5,244,44,1759,23,468,347,121,8,60,4,3,159,39,2063
54686,REG,20,12,4:05,Sun,15,2009,DEN,OAK,19,20,19,337,257,80,7,72,0,6,265,36,1714,22,343,102,241,9,62,2,4,215,43,1886
54687,REG,20,12,4:05,Sun,15,2009,SD,CIN,27,24,20,366,296,70,4,30,2,4,160,38,1694,19,407,293,114,9,55,1,5,233,38,1906
54688,REG,20,12,4:15,Sun,15,2009,SEA,TB,7,24,23,380,252,128,6,50,5,4,172,25,1676,15,339,205,134,6,35,1,4,176,39,1924
54689,REG,20,12,8:20,Sun,15,2009,CAR,MIN,26,7,23,397,273,124,6,49,0,7,288,30,2279,10,237,196,41,5,45,2,8,373,38,1321
54690,REG,21,12,8:30,Mon,15,2009,WAS,NYG,12,45,15,302,213,89,6,52,3,4,171,37,1545,23,387,273,114,3,15,0,2,74,34,2055
54691,REG,25,12,7:30,Fri,16,2009,TEN,SD,17,42,17,270,88,182,9,74,3,3,125,40,1253,30,425,259,166,6,45,1,1,29,29,2347
54692,REG,27,12,1:00,Sun,16,2009,ATL,BUF,31,3,24,391,234,157,6,70,0,4,166,42,2065,11,178,138,40,10,60,3,7,340,35,1535
54693,REG,27,12,1:00,Sun,16,2009,CIN,KC,17,10,17,274,130,144,6,36,1,7,289,35,2032,17,295,172,123,6,40,2,6,282,40,1568
54694,REG,27,12,1:00,Sun,16,2009,CLE,OAK,23,9,16,282,118,164,6,64,1,6,225,37,1822,19,389,301,88,13,126,3,5,221,40,1778
54695,REG,27,12,1:00,Sun,16,2009,GB,SEA,48,10,20,417,264,153,5,50,0,4,164,36,1934,17,291,176,115,8,86,4,4,191,43,1666
54696,REG,27,12,1:00,Sun,16,2009,MIA,HOU,20,27,23,363,303,60,4,30,1,5,248,46,1642,21,406,280,126,3,15,1,4,182,44,1958
54697,REG,27,12,1:00,Sun,16,2009,NYG,CAR,9,41,22,317,257,60,4,29,4,3,123,37,1664,25,416,169,247,4,20,0,2,72,36,1936
54698,REG,27,12,1:00,Sun,16,2009,NE,JAC,35,7,26,464,267,197,2,10,1,1,42,42,1945,16,275,177,98,1,5,2,4,155,37,1655
54699,REG,27,12,1:00,Sun,16,2009,NO,TB,17,20,23,373,249,124,2,14,1,4,161,20,1839,24,439,263,176,7,42,2,3,117,28,2175
54700,REG,27,12,4:15,Sun,16,2009,PHI,DEN,30,27,22,394,289,105,9,59,3,5,217,36,1843,13,241,171,70,9,95,1,7,244,32,1757
54701,REG,27,12,1:00,Sun,16,2009,PIT,BAL,23,20,17,286,238,48,4,20,2,4,146,26,1647,20,323,148,175,11,113,3,4,146,32,1953
54702,REG,27,12,4:05,Sun,16,2009,ARI,STL,31,10,26,407,297,110,3,15,1,6,247,28,2051,14,238,150,88,4,20,4,5,246,42,1549
54703,REG,27,12,4:05,Sun,16,2009,SF,DET,20,6,13,310,226,84,4,29,1,6,271,40,1838,16,289,175,114,1,10,6,5,188,36,1762
54704,REG,27,12,4:15,Sun,16,2009,IND,NYJ,15,29,18,286,222,64,3,15,2,6,277,38,1614,17,293,91,202,5,52,0,5,213,37,1986
54705,REG,27,12,8:20,Sun,16,2009,WAS,DAL,0,17,15,218,175,43,4,33,1,8,298,38,1498,22,393,285,108,4,21,1,3,154,47,2102
54706,REG,28,12,8:30,Mon,16,2009,CHI,MIN,36,30,19,363,258,105,3,31,1,5,228,45,1760,26,423,300,123,4,47,2,6,213,35,2185
54707,REG,3,1,1:00,Sun,17,2009,BUF,IND,30,7,19,403,155,248,4,40,0,5,204,35,2254,11,157,132,25,3,15,3,6,271,36,1346
54708,REG,3,1,1:00,Sun,17,2009,CAR,NO,23,10,15,327,149,178,3,29,0,8,340,41,1838,14,213,102,111,4,35,3,9,417,42,1762
54709,REG,3,1,1:00,Sun,17,2009,CLE,JAC,23,17,18,300,86,214,3,15,1,3,107,33,1978,18,328,197,131,3,20,1,4,145,32,1622
54710,REG,3,1,4:15,Sun,17,2009,DAL,PHI,24,0,21,474,295,179,11,80,1,3,152,41,2423,10,228,191,37,6,58,1,7,320,42,1177
54711,REG,3,1,1:00,Sun,17,2009,DET,CHI,23,37,18,349,249,100,6,35,2,3,142,40,1847,22,418,268,150,5,35,0,5,174,33,1753
54712,REG,3,1,1:00,Sun,17,2009,HOU,NE,34,27,29,439,295,144,5,35,1,2,80,40,1894,21,317,243,74,4,55,2,3,109,26,1706
54713,REG,3,1,1:00,Sun,17,2009,MIA,PIT,24,30,20,303,204,99,3,45,3,4,172,33,1671,22,403,201,202,5,40,2,2,71,34,1929
54714,REG,3,1,1:00,Sun,17,2009,MIN,NYG,44,7,28,487,358,129,8,45,0,2,76,38,2212,11,181,146,35,13,95,2,7,306,40,1388
54715,REG,3,1,8:20,Sun,17,2009,NYJ,CIN,37,0,21,320,63,257,4,20,0,3,130,27,2474,5,72,0,72,7,44,3,7,275,31,1126
54716,REG,3,1,1:00,Sun,17,2009,STL,SF,6,28,6,109,22,87,7,50,0,11,551,45,1612,16,329,204,125,6,40,0,9,420,36,1988
54717,REG,3,1,1:00,Sun,17,2009,TB,ATL,10,20,13,206,168,38,5,51,2,7,290,36,1471,24,397,214,183,3,15,3,3,105,32,2129
54718,REG,3,1,4:15,Sun,17,2009,ARI,GB,7,33,13,187,139,48,7,76,3,4,190,44,1353,24,345,236,109,4,19,1,2,98,47,2247
54719,REG,3,1,4:15,Sun,17,2009,DEN,KC,24,44,30,512,428,84,5,54,3,6,255,39,1983,22,524,207,317,5,76,2,3,159,50,1617
54720,REG,3,1,4:15,Sun,17,2009,OAK,BAL,13,21,20,325,274,51,5,30,2,5,262,42,1934,16,330,90,240,5,37,0,5,212,41,1666
54721,REG,3,1,4:15,Sun,17,2009,SD,WAS,23,20,19,364,314,50,2,17,1,3,145,34,1647,18,339,275,64,3,14,0,5,156,31,1953
54722,REG,3,1,4:15,Sun,17,2009,SEA,TEN,13,17,16,309,169,140,5,40,1,6,207,31,1658,19,304,171,133,9,76,2,4,214,47,1942
54863,REG,9,9,8:30,Thu,1,2010,NO,MIN,14,9,18,308,229,79,3,20,0,5,216,43,2023,12,253,162,91,6,60,1,7,310,43,1577
54871,REG,12,9,1:00,Sun,1,2010,TB,CLE,17,14,13,288,169,119,6,55,2,7,288,37,1941,15,340,236,104,5,47,3,6,266,37,1659
54864,REG,12,9,1:00,Sun,1,2010,BUF,MIA,10,15,9,166,116,50,5,35,0,7,298,38,1387,19,296,164,132,3,15,0,7,288,34,2213
54868,REG,12,9,1:00,Sun,1,2010,NE,CIN,38,24,20,376,258,118,6,30,0,1,43,43,1690,26,428,341,87,2,5,2,3,139,38,1910
54866,REG,12,9,1:00,Sun,1,2010,HOU,IND,34,24,23,355,98,257,7,50,1,2,91,39,1853,25,463,419,44,5,73,1,5,178,20,1747
54867,REG,12,9,1:00,Sun,1,2010,JAC,DEN,24,17,18,299,165,134,5,47,0,4,165,40,1770,21,363,274,89,7,70,2,4,172,37,1830
54872,REG,12,9,1:00,Sun,1,2010,TEN,OAK,38,13,17,345,140,205,8,81,1,4,200,45,1864,21,286,151,135,10,77,2,4,219,50,1736
54869,REG,12,9,1:00,Sun,1,2010,NYG,CAR,31,18,21,376,258,118,9,95,4,3,86,16,2079,14,237,148,89,7,63,5,4,173,37,1521
54865,REG,12,9,1:00,Sun,1,2010,CHI,DET,19,14,23,463,362,101,9,100,4,5,151,26,2082,13,168,148,20,7,40,3,8,337,40,1518
54874,REG,12,9,4:15,Sun,1,2010,STL,ARI,13,17,20,325,240,85,5,40,4,6,325,46,1971,21,378,266,112,10,72,4,6,262,39,1629
54870,REG,12,9,1:00,Sun,1,2010,PIT,ATL,15,9,14,354,211,143,4,25,1,5,254,47,1926,18,295,237,58,3,24,1,7,281,39,1829
54873,REG,12,9,4:15,Sun,1,2010,PHI,GB,20,27,16,321,171,150,10,80,1,5,248,48,1685,22,299,167,132,2,15,2,4,166,38,1915
54875,REG,12,9,4:15,Sun,1,2010,SEA,SF,31,6,14,242,165,77,5,35,1,5,207,36,1635,14,263,214,49,8,60,2,6,249,35,1965
54876,REG,12,9,8:20,Sun,1,2010,WAS,DAL,13,7,17,250,161,89,5,42,0,6,247,39,1557,24,380,277,103,12,91,1,6,244,34,2043
54877,REG,13,9,7:00,Mon,1,2010,NYJ,BAL,9,10,6,176,60,116,14,125,1,6,274,45,1288,20,282,233,49,5,38,3,6,244,30,2312
54878,REG,13,9,10:15,Mon,1,2010,KC,SD,21,14,9,197,62,135,3,35,0,9,344,35,1352,18,389,280,109,5,30,1,8,382,20,2248
54892,REG,19,9,4:15,Sun,2,2010,WAS,HOU,27,30,21,421,403,18,7,58,0,4,192,41,1907,29,526,468,58,5,45,1,3,121,34,2389
54885,REG,19,9,1:00,Sun,2,2010,GB,BUF,34,7,18,346,255,91,6,49,0,3,121,34,1856,14,186,62,124,4,35,2,5,232,38,1744
54886,REG,19,9,1:00,Sun,2,2010,MIN,MIA,10,14,22,364,208,156,7,44,4,2,88,34,2148,12,226,106,120,2,15,2,6,242,38,1452
54882,REG,19,9,1:00,Sun,2,2010,CLE,KC,14,16,13,299,226,73,9,78,2,8,337,39,1607,16,312,172,140,4,30,2,6,249,37,1993
54887,REG,19,9,1:00,Sun,2,2010,TEN,PIT,11,19,14,238,192,46,11,72,7,5,244,42,1580,7,127,21,106,5,35,1,8,348,31,2020
54883,REG,19,9,1:00,Sun,2,2010,DAL,CHI,20,27,23,410,374,36,6,50,3,3,127,37,2020,14,308,270,38,2,10,0,6,236,25,1580
54884,REG,19,9,1:00,Sun,2,2010,DET,PHI,32,35,22,444,329,115,9,51,2,4,210,49,1748,24,409,247,162,9,75,0,7,341,41,1852
54879,REG,19,9,1:00,Sun,2,2010,ATL,ARI,41,7,33,444,223,221,6,75,1,2,68,24,2353,11,267,149,118,10,109,3,5,220,37,1247
54880,REG,19,9,1:00,Sun,2,2010,CAR,TB,7,20,16,278,159,119,4,48,3,5,205,37,1751,14,273,178,95,4,30,0,6,247,37,1849
54888,REG,19,9,4:05,Sun,2,2010,DEN,SEA,31,14,23,369,304,65,3,35,0,4,205,31,2247,17,339,230,109,7,64,4,2,107,53,1353
54889,REG,19,9,4:05,Sun,2,2010,OAK,STL,16,14,25,404,231,173,12,90,2,3,129,36,2209,16,210,135,75,8,92,1,7,319,38,1391
54890,REG,19,9,4:15,Sun,2,2010,NYJ,NE,28,14,23,336,200,136,6,58,0,4,205,40,1952,20,291,239,52,6,79,3,3,146,45,1648
54881,REG,19,9,1:00,Sun,2,2010,CIN,BAL,15,10,14,253,159,94,9,56,0,8,353,38,2056,14,259,150,109,5,45,4,7,257,36,1544
54891,REG,19,9,4:15,Sun,2,2010,SD,JAC,38,13,25,477,326,151,4,25,3,2,34,17,1776,20,350,279,71,5,33,6,0,0,0,1824
54893,REG,19,9,8:20,Sun,2,2010,IND,NYG,38,14,24,410,250,160,6,55,1,5,205,40,2106,13,257,137,120,3,25,3,6,271,41,1494
54894,REG,20,9,8:30,Mon,2,2010,SF,NO,22,25,24,417,275,142,5,40,4,3,141,33,1640,17,287,237,50,5,54,0,6,280,42,1960
54902,REG,26,9,1:00,Sun,3,2010,NYG,TEN,10,29,26,471,364,107,11,86,3,0,0,0,1898,17,271,110,161,8,80,0,5,214,37,1702
54896,REG,26,9,1:00,Sun,3,2010,CAR,CIN,7,20,17,267,180,87,6,45,4,6,267,34,1418,21,305,185,120,8,69,2,6,249,38,2182
54903,REG,26,9,1:00,Sun,3,2010,TB,PIT,13,38,18,303,228,75,4,45,2,5,155,29,1986,17,387,186,201,2,20,2,1,62,62,1614
54900,REG,26,9,1:00,Sun,3,2010,NE,BUF,38,30,25,445,245,200,4,35,1,3,113,35,1932,19,374,240,134,6,45,2,1,33,33,1668
54895,REG,26,9,1:00,Sun,3,2010,BAL,CLE,24,17,19,365,256,109,8,60,0,3,146,49,1808,18,304,131,173,8,60,0,6,294,42,1792
54899,REG,26,9,1:00,Sun,3,2010,MIN,DET,24,10,21,368,185,183,12,100,3,5,216,43,1912,17,295,232,63,8,67,3,7,300,36,1688
54901,REG,26,9,1:00,Sun,3,2010,NO,ATL,24,27,20,398,355,43,4,38,3,2,98,39,1635,25,417,215,202,6,40,1,4,158,22,2750
54905,REG,26,9,4:05,Sun,3,2010,STL,WAS,30,16,24,365,232,133,9,99,2,3,138,46,2090,15,349,233,116,9,65,2,5,141,24,1510
54897,REG,26,9,1:00,Sun,3,2010,HOU,DAL,13,27,24,340,216,124,5,32,3,3,110,26,1660,21,385,284,101,8,49,0,2,107,48,1940
54898,REG,26,9,1:00,Sun,3,2010,KC,SF,31,10,21,457,250,207,7,40,1,4,177,44,2030,11,251,208,43,6,55,1,8,378,37,1570
54904,REG,26,9,4:05,Sun,3,2010,JAC,PHI,3,28,16,184,54,130,4,67,1,8,384,39,1973,15,373,267,106,7,84,0,7,316,36,1627
54907,REG,26,9,4:15,Sun,3,2010,DEN,IND,13,27,23,519,472,47,6,60,2,3,143,46,1792,18,365,325,40,4,27,0,6,287,35,1808
54906,REG,26,9,4:15,Sun,3,2010,ARI,OAK,24,23,18,227,108,119,7,104,3,6,295,45,1622,20,364,231,133,11,123,1,5,259,51,1978
54908,REG,26,9,4:15,Sun,3,2010,SEA,SD,27,20,13,271,203,68,5,32,2,5,202,32,1436,27,518,429,89,11,83,5,5,207,33,2164
54909,REG,26,9,8:20,Sun,3,2010,MIA,NYJ,23,31,24,436,352,84,6,52,1,4,138,33,1968,20,402,256,146,9,81,0,4,168,38,1632
54910,REG,27,9,8:30,Mon,3,2010,CHI,GB,20,17,18,276,199,77,5,38,1,2,97,44,1451,21,379,316,63,18,152,2,3,150,19,2149
54912,REG,3,10,1:00,Sun,4,2010,BUF,NYJ,14,38,12,223,109,114,3,32,2,9,395,35,1171,25,444,171,273,4,30,0,6,247,33,2429
54913,REG,3,10,1:00,Sun,4,2010,CLE,CIN,23,20,21,295,179,116,7,44,1,4,187,41,1846,21,413,346,67,8,79,2,3,116,39,1754
54916,REG,3,10,1:00,Sun,4,2010,PIT,BAL,14,17,14,210,126,84,11,88,1,5,247,46,1769,22,320,250,70,7,52,2,3,126,41,1831
54918,REG,3,10,1:00,Sun,4,2010,TEN,DEN,20,26,13,288,167,121,10,111,2,6,245,32,1482,22,327,308,19,6,74,1,5,208,36,2118
54914,REG,3,10,1:00,Sun,4,2010,GB,DET,28,26,16,261,169,92,3,31,4,3,123,36,1343,24,431,308,123,13,102,3,2,67,28,2257
54911,REG,3,10,1:00,Sun,4,2010,ATL,SF,16,14,23,357,259,98,4,60,2,5,165,33,1759,17,262,181,81,6,41,3,5,216,37,1841
54915,REG,3,10,1:00,Sun,4,2010,NO,CAR,16,14,27,383,262,121,4,36,2,3,160,40,2302,10,251,133,118,4,66,1,6,261,41,1298
54917,REG,3,10,1:00,Sun,4,2010,STL,SEA,20,3,19,349,261,88,5,41,1,7,321,40,1970,15,257,193,64,6,49,2,7,305,41,1630
54919,REG,3,10,4:05,Sun,4,2010,JAC,IND,31,28,20,337,163,174,7,45,0,4,170,39,1786,28,406,348,58,3,35,2,2,110,45,1814
54920,REG,3,10,4:05,Sun,4,2010,OAK,HOU,24,31,24,363,245,118,2,23,3,5,215,39,1831,21,441,192,249,5,26,0,6,252,41,1769
54921,REG,3,10,4:15,Sun,4,2010,PHI,WAS,12,17,21,353,243,110,8,80,2,5,248,35,1977,16,293,124,169,5,30,1,5,186,33,1623
54922,REG,3,10,4:15,Sun,4,2010,SD,ARI,41,10,23,419,239,180,5,44,1,1,67,48,2098,10,124,77,47,5,34,3,5,214,39,1502
54923,REG,3,10,8:20,Sun,4,2010,NYG,CHI,17,3,18,372,183,189,6,44,3,7,294,35,2005,6,110,51,59,8,40,3,9,375,38,1595
54924,REG,4,10,8:30,Mon,4,2010,MIA,NE,14,41,23,400,305,95,6,40,4,2,27,14,1937,19,265,146,119,3,31,0,3,123,33,1663
54926,REG,10,10,1:00,Sun,5,2010,BUF,JAC,26,36,17,306,196,110,5,35,0,4,194,44,1539,21,381,165,216,5,38,3,0,0,0,2061
54925,REG,10,10,1:00,Sun,5,2010,BAL,DEN,31,17,28,415,182,233,5,66,0,4,174,39,2177,16,346,307,39,10,90,1,7,281,36,1423
54931,REG,10,10,1:00,Sun,5,2010,IND,KC,19,9,23,341,244,97,5,45,1,2,105,43,2065,16,261,148,113,4,38,1,4,212,52,1535
54933,REG,10,10,1:00,Sun,5,2010,WAS,GB,16,13,21,373,322,51,4,28,1,8,357,35,2054,17,427,270,157,9,63,2,6,284,36,1960
54930,REG,10,10,1:00,Sun,5,2010,DET,STL,44,6,20,322,233,89,11,78,0,3,134,32,1604,23,341,213,128,7,40,3,4,183,40,1996
54927,REG,10,10,1:00,Sun,5,2010,CAR,CHI,6,23,8,147,62,85,7,53,3,9,403,37,1781,13,247,29,218,5,45,4,6,234,38,1819
54928,REG,10,10,1:00,Sun,5,2010,CIN,TB,21,24,20,358,209,149,9,60,4,6,308,42,1775,21,391,266,125,3,25,3,6,203,29,1825
54929,REG,10,10,1:00,Sun,5,2010,CLE,ATL,10,20,18,269,221,48,7,58,3,5,234,41,1794,17,338,173,165,6,60,1,4,173,38,1806
54932,REG,10,10,1:00,Sun,5,2010,HOU,NYG,10,34,11,195,171,24,8,67,2,7,312,39,1269,26,414,297,117,9,84,2,4,197,43,2331
54934,REG,10,10,4:05,Sun,5,2010,ARI,NO,30,20,12,194,153,41,3,20,1,5,189,38,1799,19,358,273,85,6,45,4,3,138,45,1801
54935,REG,10,10,4:15,Sun,5,2010,DAL,TEN,27,34,25,511,370,141,12,133,3,2,72,36,2204,17,321,163,158,4,40,0,5,174,35,1396
54936,REG,10,10,4:15,Sun,5,2010,OAK,SD,35,27,14,279,168,111,12,85,0,4,211,48,1634,29,506,415,91,7,53,3,3,42,-1,1966
54937,REG,10,10,8:20,Sun,5,2010,SF,PHI,24,27,21,364,290,74,10,65,5,3,161,39,1752,17,352,227,125,5,30,1,4,161,38,1848
